Time(s) RTT(ms)
0.0 0.00184693
3.94228 1.66933 ms
3.94228 1.66933 ms
3.94259 1.71067 ms
3.94259 1.71067 ms
3.94259 1.71067 ms
3.94356 1.74683 ms
3.94356 1.74683 ms
3.94356 1.74683 ms
3.9437 1.65348 ms
3.9437 1.65348 ms
3.9437 1.65348 ms
3.94375 1.57179 ms
3.94375 1.57179 ms
3.94375 1.57179 ms
3.94395 1.50032 ms
3.94395 1.50032 ms
3.94395 1.50032 ms
3.94423 1.56278 ms
3.94423 1.56278 ms
3.94423 1.56278 ms
3.94519 1.61743 ms
3.94519 1.61743 ms
3.94519 1.61743 ms
3.94533 1.66525 ms
3.94533 1.66525 ms
3.94533 1.66525 ms
3.94539 1.70709 ms
3.94539 1.70709 ms
3.94539 1.70709 ms
3.9456 1.74371 ms
3.9456 1.74371 ms
3.9456 1.74371 ms
3.94586 1.65074 ms
3.94586 1.65074 ms
3.94586 1.65074 ms
3.94682 1.5694 ms
3.94682 1.5694 ms
3.94682 1.5694 ms
3.94697 1.49822 ms
3.94697 1.49822 ms
3.94697 1.49822 ms
3.94705 1.56095 ms
3.94705 1.56095 ms
3.94705 1.56095 ms
3.94727 1.61583 ms
3.94727 1.61583 ms
3.94727 1.61583 ms
3.94752 1.66385 ms
3.94752 1.66385 ms
3.94752 1.66385 ms
3.94846 1.70587 ms
3.94846 1.70587 ms
3.94846 1.70587 ms
3.9486 1.74263 ms
3.9486 1.74263 ms
3.9486 1.74263 ms
3.9487 1.6498 ms
3.9487 1.6498 ms
3.9487 1.6498 ms
3.94894 1.56858 ms
3.94894 1.56858 ms
3.94894 1.56858 ms
3.94915 1.6225 ms
3.94915 1.6225 ms
3.94915 1.6225 ms
3.95009 1.66969 ms
3.95009 1.66969 ms
3.95009 1.66969 ms
3.95024 1.71098 ms
3.95024 1.71098 ms
3.95024 1.71098 ms
3.95036 1.74711 ms
3.95036 1.74711 ms
3.95036 1.74711 ms
3.95057 1.77872 ms
3.95057 1.77872 ms
3.95057 1.77872 ms
3.95081 1.68138 ms
3.95081 1.68138 ms
3.95081 1.68138 ms
3.95173 1.5962 ms
3.95173 1.5962 ms
3.95173 1.5962 ms
3.95189 1.52168 ms
3.95189 1.52168 ms
3.95189 1.52168 ms
3.95201 1.58147 ms
3.95201 1.58147 ms
3.95201 1.58147 ms
3.95223 1.63378 ms
3.95223 1.63378 ms
3.95223 1.63378 ms
3.95245 1.67956 ms
3.95245 1.67956 ms
3.95245 1.67956 ms
3.95338 1.71961 ms
3.95338 1.71961 ms
3.95338 1.71961 ms
3.95353 1.75466 ms
3.95353 1.75466 ms
3.95353 1.75466 ms
3.95368 1.66033 ms
3.95368 1.66033 ms
3.95368 1.66033 ms
3.95387 1.57779 ms
3.95387 1.57779 ms
3.95387 1.57779 ms
3.95408 1.63056 ms
3.95408 1.63056 ms
3.95408 1.63056 ms
3.95502 1.67674 ms
3.95502 1.67674 ms
3.95502 1.67674 ms
3.95519 1.71715 ms
3.95519 1.71715 ms
3.95519 1.71715 ms
3.95533 1.75251 ms
3.95533 1.75251 ms
3.95533 1.75251 ms
3.9555 1.78344 ms
3.9555 1.78344 ms
3.9555 1.78344 ms
3.95572 1.68551 ms
3.95572 1.68551 ms
3.95572 1.68551 ms
3.95668 1.59982 ms
3.95668 1.59982 ms
3.95668 1.59982 ms
3.95682 1.52484 ms
3.95682 1.52484 ms
3.95682 1.52484 ms
3.95697 1.45924 ms
3.95697 1.45924 ms
3.95697 1.45924 ms
3.95713 1.52683 ms
3.95713 1.52683 ms
3.95713 1.52683 ms
3.95735 1.58598 ms
3.95735 1.58598 ms
3.95735 1.58598 ms
3.95831 1.63773 ms
3.95831 1.63773 ms
3.95831 1.63773 ms
3.95847 1.68301 ms
3.95847 1.68301 ms
3.95847 1.68301 ms
3.9586 1.72264 ms
3.9586 1.72264 ms
3.9586 1.72264 ms
3.95877 1.63231 ms
3.95877 1.63231 ms
3.95877 1.63231 ms
3.959 1.55327 ms
3.959 1.55327 ms
3.959 1.55327 ms
3.95995 1.48411 ms
3.95995 1.48411 ms
3.95995 1.48411 ms
3.96011 1.54859 ms
3.96011 1.54859 ms
3.96011 1.54859 ms
3.96023 1.60502 ms
3.96023 1.60502 ms
3.96023 1.60502 ms
3.9604 1.65439 ms
3.9604 1.65439 ms
3.9604 1.65439 ms
3.96064 1.69759 ms
3.96064 1.69759 ms
3.96064 1.69759 ms
3.96158 1.73539 ms
3.96158 1.73539 ms
3.96158 1.73539 ms
3.96175 1.64347 ms
3.96175 1.64347 ms
3.96175 1.64347 ms
3.96187 1.56303 ms
3.96187 1.56303 ms
3.96187 1.56303 ms
3.96204 1.61765 ms
3.96204 1.61765 ms
3.96204 1.61765 ms
3.9623 1.66545 ms
3.9623 1.66545 ms
3.9623 1.66545 ms
3.96321 1.70727 ms
3.96321 1.70727 ms
3.96321 1.70727 ms
3.96338 1.74386 ms
3.96338 1.74386 ms
3.96338 1.74386 ms
3.9635 1.77587 ms
3.9635 1.77587 ms
3.9635 1.77587 ms
3.96369 1.67889 ms
3.96369 1.67889 ms
3.96369 1.67889 ms
3.96395 1.59403 ms
3.96395 1.59403 ms
3.96395 1.59403 ms
3.96485 1.51977 ms
3.96485 1.51977 ms
3.96485 1.51977 ms
3.96503 1.5798 ms
3.96503 1.5798 ms
3.96503 1.5798 ms
3.96516 1.63233 ms
3.96516 1.63233 ms
3.96516 1.63233 ms
3.96534 1.67828 ms
3.96534 1.67828 ms
3.96534 1.67828 ms
3.96559 1.7185 ms
3.96559 1.7185 ms
3.96559 1.7185 ms
3.96648 1.75369 ms
3.96648 1.75369 ms
3.96648 1.75369 ms
3.96667 1.65947 ms
3.96667 1.65947 ms
3.96667 1.65947 ms
3.96679 1.57704 ms
3.96679 1.57704 ms
3.96679 1.57704 ms
3.96701 1.62991 ms
3.96701 1.62991 ms
3.96701 1.62991 ms
3.96725 1.67617 ms
3.96725 1.67617 ms
3.96725 1.67617 ms
3.96814 1.71665 ms
3.96814 1.71665 ms
3.96814 1.71665 ms
3.96833 1.75207 ms
3.96833 1.75207 ms
3.96833 1.75207 ms
3.96846 1.78306 ms
3.96846 1.78306 ms
3.96846 1.78306 ms
3.96864 1.68517 ms
3.96864 1.68517 ms
3.96864 1.68517 ms
3.96891 1.59953 ms
3.96891 1.59953 ms
3.96891 1.59953 ms
3.96979 1.52459 ms
3.96979 1.52459 ms
3.96979 1.52459 ms
3.96999 1.45901 ms
3.96999 1.45901 ms
3.96999 1.45901 ms
3.97011 1.52664 ms
3.97011 1.52664 ms
3.97011 1.52664 ms
3.9703 1.58581 ms
3.9703 1.58581 ms
3.9703 1.58581 ms
3.97057 1.63758 ms
3.97057 1.63758 ms
3.97057 1.63758 ms
3.97146 1.68288 ms
3.97146 1.68288 ms
3.97146 1.68288 ms
3.97164 1.72252 ms
3.97164 1.72252 ms
3.97164 1.72252 ms
3.97176 1.6322 ms
3.97176 1.6322 ms
3.97176 1.6322 ms
3.97195 1.55318 ms
3.97195 1.55318 ms
3.97195 1.55318 ms
3.9722 1.60903 ms
3.9722 1.60903 ms
3.9722 1.60903 ms
3.97309 1.6579 ms
3.97309 1.6579 ms
3.97309 1.6579 ms
3.97328 1.70066 ms
3.97328 1.70066 ms
3.97328 1.70066 ms
3.9734 1.73808 ms
3.9734 1.73808 ms
3.9734 1.73808 ms
3.97361 1.77082 ms
3.97361 1.77082 ms
3.97361 1.77082 ms
3.97384 1.67447 ms
3.97384 1.67447 ms
3.97384 1.67447 ms
3.97475 1.59016 ms
3.97475 1.59016 ms
3.97475 1.59016 ms
3.97495 1.51639 ms
3.97495 1.51639 ms
3.97495 1.51639 ms
3.97506 1.57684 ms
3.97506 1.57684 ms
3.97506 1.57684 ms
3.97525 1.62973 ms
3.97525 1.62973 ms
3.97525 1.62973 ms
3.97549 1.67602 ms
3.97549 1.67602 ms
3.97549 1.67602 ms
3.9764 1.71651 ms
3.9764 1.71651 ms
3.9764 1.71651 ms
3.9766 1.75195 ms
3.9766 1.75195 ms
3.9766 1.75195 ms
3.97672 1.65796 ms
3.97672 1.65796 ms
3.97672 1.65796 ms
3.97691 1.57571 ms
3.97691 1.57571 ms
3.97691 1.57571 ms
3.97713 1.62875 ms
3.97713 1.62875 ms
3.97713 1.62875 ms
3.97805 1.67515 ms
3.97805 1.67515 ms
3.97805 1.67515 ms
3.97823 1.71576 ms
3.97823 1.71576 ms
3.97823 1.71576 ms
3.97838 1.75129 ms
3.97838 1.75129 ms
3.97838 1.75129 ms
3.97855 1.78238 ms
3.97855 1.78238 ms
3.97855 1.78238 ms
3.97879 1.68458 ms
3.97879 1.68458 ms
3.97879 1.68458 ms
3.9797 1.59901 ms
3.9797 1.59901 ms
3.9797 1.59901 ms
3.97989 1.52413 ms
3.97989 1.52413 ms
3.97989 1.52413 ms
3.98001 1.58361 ms
3.98001 1.58361 ms
3.98001 1.58361 ms
3.9802 1.63566 ms
3.9802 1.63566 ms
3.9802 1.63566 ms
3.98042 1.6812 ms
3.98042 1.6812 ms
3.98042 1.6812 ms
3.98136 1.72105 ms
3.98136 1.72105 ms
3.98136 1.72105 ms
3.98153 1.75592 ms
3.98153 1.75592 ms
3.98153 1.75592 ms
3.98167 1.66143 ms
3.98167 1.66143 ms
3.98167 1.66143 ms
3.98184 1.57875 ms
3.98184 1.57875 ms
3.98184 1.57875 ms
3.98207 1.63141 ms
3.98207 1.63141 ms
3.98207 1.63141 ms
3.98299 1.55248 ms
3.98299 1.55248 ms
3.98299 1.55248 ms
3.98318 1.60842 ms
3.98318 1.60842 ms
3.98318 1.60842 ms
3.9833 1.65737 ms
3.9833 1.65737 ms
3.9833 1.65737 ms
3.98347 1.7002 ms
3.98347 1.7002 ms
3.98347 1.7002 ms
3.98374 1.61267 ms
3.98374 1.61267 ms
3.98374 1.61267 ms
3.98465 1.66109 ms
3.98465 1.66109 ms
3.98465 1.66109 ms
3.98482 1.57845 ms
3.98482 1.57845 ms
3.98482 1.57845 ms
3.98494 1.50614 ms
3.98494 1.50614 ms
3.98494 1.50614 ms
3.98511 1.56788 ms
3.98511 1.56788 ms
3.98511 1.56788 ms
3.98537 1.62189 ms
3.98537 1.62189 ms
3.98537 1.62189 ms
3.98628 1.66915 ms
3.98628 1.66915 ms
3.98628 1.66915 ms
3.98645 1.71051 ms
3.98645 1.71051 ms
3.98645 1.71051 ms
3.98657 1.74669 ms
3.98657 1.74669 ms
3.98657 1.74669 ms
3.98676 1.65336 ms
3.98676 1.65336 ms
3.98676 1.65336 ms
3.98701 1.69669 ms
3.98701 1.69669 ms
3.98701 1.69669 ms
3.98792 1.6096 ms
3.98792 1.6096 ms
3.98792 1.6096 ms
3.9881 1.6584 ms
3.9881 1.6584 ms
3.9881 1.6584 ms
3.98822 1.7011 ms
3.98822 1.7011 ms
3.98822 1.7011 ms
3.98842 1.73846 ms
3.98842 1.73846 ms
3.98842 1.73846 ms
3.98866 1.64615 ms
3.98866 1.64615 ms
3.98866 1.64615 ms
3.98955 1.69038 ms
3.98955 1.69038 ms
3.98955 1.69038 ms
3.98976 1.60409 ms
3.98976 1.60409 ms
3.98976 1.60409 ms
3.98986 1.52857 ms
3.98986 1.52857 ms
3.98986 1.52857 ms
3.99006 1.5875 ms
3.99006 1.5875 ms
3.99006 1.5875 ms
3.99031 1.63906 ms
3.99031 1.63906 ms
3.99031 1.63906 ms
3.99121 1.68418 ms
3.99121 1.68418 ms
3.99121 1.68418 ms
3.9914 1.72366 ms
3.9914 1.72366 ms
3.9914 1.72366 ms
3.99152 1.7582 ms
3.99152 1.7582 ms
3.99152 1.7582 ms
3.9917 1.66343 ms
3.9917 1.66343 ms
3.9917 1.66343 ms
3.99196 1.5805 ms
3.99196 1.5805 ms
3.99196 1.5805 ms
3.99287 1.50793 ms
3.99287 1.50793 ms
3.99287 1.50793 ms
3.99304 1.56944 ms
3.99304 1.56944 ms
3.99304 1.56944 ms
3.99316 1.62326 ms
3.99316 1.62326 ms
3.99316 1.62326 ms
3.99337 1.67035 ms
3.99337 1.67035 ms
3.99337 1.67035 ms
3.99361 1.71156 ms
3.99361 1.71156 ms
3.99361 1.71156 ms
3.9945 1.74761 ms
3.9945 1.74761 ms
3.9945 1.74761 ms
3.9947 1.65416 ms
3.9947 1.65416 ms
3.9947 1.65416 ms
3.99483 1.57239 ms
3.99483 1.57239 ms
3.99483 1.57239 ms
3.99503 1.62584 ms
3.99503 1.62584 ms
3.99503 1.62584 ms
3.99527 1.67261 ms
3.99527 1.67261 ms
3.99527 1.67261 ms
3.99615 1.71353 ms
3.99615 1.71353 ms
3.99615 1.71353 ms
3.99635 1.74934 ms
3.99635 1.74934 ms
3.99635 1.74934 ms
3.9965 1.78067 ms
3.9965 1.78067 ms
3.9965 1.78067 ms
3.99667 1.68309 ms
3.99667 1.68309 ms
3.99667 1.68309 ms
3.99691 1.5977 ms
3.99691 1.5977 ms
3.99691 1.5977 ms
3.99782 1.52299 ms
3.99782 1.52299 ms
3.99782 1.52299 ms
3.99801 1.58261 ms
3.99801 1.58261 ms
3.99801 1.58261 ms
3.99813 1.63479 ms
3.99813 1.63479 ms
3.99813 1.63479 ms
3.99831 1.68044 ms
3.99831 1.68044 ms
3.99831 1.68044 ms
3.99854 1.72038 ms
3.99854 1.72038 ms
3.99854 1.72038 ms
3.99948 1.75534 ms
3.99948 1.75534 ms
3.99948 1.75534 ms
3.99965 1.66092 ms
3.99965 1.66092 ms
3.99965 1.66092 ms
3.99977 1.5783 ms
3.99977 1.5783 ms
3.99977 1.5783 ms
3.99996 1.50602 ms
3.99996 1.50602 ms
3.99996 1.50602 ms
4.00017 1.56776 ms
4.00017 1.56776 ms
4.00017 1.56776 ms
4.00017 1.56776 ms
4.00111 1.62179 ms
4.00111 1.62179 ms
4.00111 1.62179 ms
4.00111 1.62179 ms
4.0013 1.66907 ms
4.0013 1.66907 ms
4.0013 1.66907 ms
4.0013 1.66907 ms
4.00142 1.71043 ms
4.00142 1.71043 ms
4.00142 1.71043 ms
4.00142 1.71043 ms
4.00159 1.74663 ms
4.00159 1.74663 ms
4.00159 1.74663 ms
4.00159 1.74663 ms
4.00181 1.6533 ms
4.00181 1.6533 ms
4.00181 1.6533 ms
4.00181 1.6533 ms
4.00276 1.57164 ms
4.00276 1.57164 ms
4.00276 1.57164 ms
4.00276 1.57164 ms
4.00294 1.50018 ms
4.00294 1.50018 ms
4.00294 1.50018 ms
4.00294 1.50018 ms
4.00306 1.56266 ms
4.00306 1.56266 ms
4.00306 1.56266 ms
4.00306 1.56266 ms
4.00323 1.61733 ms
4.00323 1.61733 ms
4.00323 1.61733 ms
4.00323 1.61733 ms
4.00347 1.66516 ms
4.00347 1.66516 ms
4.00347 1.66516 ms
4.00347 1.66516 ms
4.0044 1.70702 ms
4.0044 1.70702 ms
4.0044 1.70702 ms
4.0044 1.70702 ms
4.00457 1.74364 ms
4.00457 1.74364 ms
4.00457 1.74364 ms
4.00457 1.74364 ms
4.00469 1.65068 ms
4.00469 1.65068 ms
4.00469 1.65068 ms
4.00469 1.65068 ms
4.00489 1.56935 ms
4.00489 1.56935 ms
4.00489 1.56935 ms
4.00489 1.56935 ms
4.00511 1.62318 ms
4.00511 1.62318 ms
4.00511 1.62318 ms
4.00511 1.62318 ms
4.00604 1.67028 ms
4.00604 1.67028 ms
4.00604 1.67028 ms
4.00604 1.67028 ms
4.00621 1.71149 ms
4.00621 1.71149 ms
4.00621 1.71149 ms
4.00621 1.71149 ms
4.00635 1.74756 ms
4.00635 1.74756 ms
4.00635 1.74756 ms
4.00635 1.74756 ms
4.00653 1.77911 ms
4.00653 1.77911 ms
4.00653 1.77911 ms
4.00653 1.77911 ms
4.00678 1.68172 ms
4.00678 1.68172 ms
4.00678 1.68172 ms
4.00678 1.68172 ms
4.00767 1.59651 ms
4.00767 1.59651 ms
4.00767 1.59651 ms
4.00767 1.59651 ms
4.00786 1.52194 ms
4.00786 1.52194 ms
4.00786 1.52194 ms
4.00786 1.52194 ms
4.00799 1.4567 ms
4.00799 1.4567 ms
4.00799 1.4567 ms
4.00799 1.4567 ms
4.0082 1.52461 ms
4.0082 1.52461 ms
4.0082 1.52461 ms
4.0082 1.52461 ms
4.00842 1.58403 ms
4.00842 1.58403 ms
4.00842 1.58403 ms
4.00842 1.58403 ms
4.00933 1.63603 ms
4.00933 1.63603 ms
4.00933 1.63603 ms
4.00933 1.63603 ms
4.0095 1.68153 ms
4.0095 1.68153 ms
4.0095 1.68153 ms
4.0095 1.68153 ms
4.00964 1.72134 ms
4.00964 1.72134 ms
4.00964 1.72134 ms
4.00964 1.72134 ms
4.00986 1.63117 ms
4.00986 1.63117 ms
4.00986 1.63117 ms
4.00986 1.63117 ms
4.01008 1.67727 ms
4.01008 1.67727 ms
4.01008 1.67727 ms
4.01008 1.67727 ms
4.01097 1.59261 ms
4.01097 1.59261 ms
4.01097 1.59261 ms
4.01097 1.59261 ms
4.01116 1.64354 ms
4.01116 1.64354 ms
4.01116 1.64354 ms
4.01116 1.64354 ms
4.01128 1.68809 ms
4.01128 1.68809 ms
4.01128 1.68809 ms
4.01128 1.68809 ms
4.01149 1.72708 ms
4.01149 1.72708 ms
4.01149 1.72708 ms
4.01149 1.72708 ms
4.01172 1.6362 ms
4.01172 1.6362 ms
4.01172 1.6362 ms
4.01172 1.6362 ms
4.01262 1.68167 ms
4.01262 1.68167 ms
4.01262 1.68167 ms
4.01262 1.68167 ms
4.01282 1.59646 ms
4.01282 1.59646 ms
4.01282 1.59646 ms
4.01282 1.59646 ms
4.01291 1.5219 ms
4.01291 1.5219 ms
4.01291 1.5219 ms
4.01291 1.5219 ms
4.01315 1.58167 ms
4.01315 1.58167 ms
4.01315 1.58167 ms
4.01315 1.58167 ms
4.01337 1.63396 ms
4.01337 1.63396 ms
4.01337 1.63396 ms
4.01337 1.63396 ms
4.01427 1.67971 ms
4.01427 1.67971 ms
4.01427 1.67971 ms
4.01427 1.67971 ms
4.01445 1.71975 ms
4.01445 1.71975 ms
4.01445 1.71975 ms
4.01445 1.71975 ms
4.01455 1.75478 ms
4.01455 1.75478 ms
4.01455 1.75478 ms
4.01455 1.75478 ms
4.01481 1.66043 ms
4.01481 1.66043 ms
4.01481 1.66043 ms
4.01481 1.66043 ms
4.01503 1.70288 ms
4.01503 1.70288 ms
4.01503 1.70288 ms
4.01503 1.70288 ms
4.01592 1.61502 ms
4.01592 1.61502 ms
4.01592 1.61502 ms
4.01592 1.61502 ms
4.01611 1.66314 ms
4.01611 1.66314 ms
4.01611 1.66314 ms
4.01611 1.66314 ms
4.01618 1.70525 ms
4.01618 1.70525 ms
4.01618 1.70525 ms
4.01618 1.70525 ms
4.01647 1.74209 ms
4.01647 1.74209 ms
4.01647 1.74209 ms
4.01647 1.74209 ms
4.01668 1.64933 ms
4.01668 1.64933 ms
4.01668 1.64933 ms
4.01668 1.64933 ms
4.01757 1.69316 ms
4.01757 1.69316 ms
4.01757 1.69316 ms
4.01757 1.69316 ms
4.01777 1.60652 ms
4.01777 1.60652 ms
4.01777 1.60652 ms
4.01777 1.60652 ms
4.01781 1.5307 ms
4.01781 1.5307 ms
4.01781 1.5307 ms
4.01781 1.5307 ms
4.01813 1.58936 ms
4.01813 1.58936 ms
4.01813 1.58936 ms
4.01813 1.58936 ms
4.01832 1.64069 ms
4.01832 1.64069 ms
4.01832 1.64069 ms
4.01832 1.64069 ms
4.01922 1.68561 ms
4.01922 1.68561 ms
4.01922 1.68561 ms
4.01922 1.68561 ms
4.01942 1.7249 ms
4.01942 1.7249 ms
4.01942 1.7249 ms
4.01942 1.7249 ms
4.01945 1.75929 ms
4.01945 1.75929 ms
4.01945 1.75929 ms
4.01945 1.75929 ms
4.01976 1.66438 ms
4.01976 1.66438 ms
4.01976 1.66438 ms
4.01976 1.66438 ms
4.01998 1.58133 ms
4.01998 1.58133 ms
4.01998 1.58133 ms
4.01998 1.58133 ms
4.02089 1.50866 ms
4.02089 1.50866 ms
4.02089 1.50866 ms
4.02089 1.50866 ms
4.02108 1.57008 ms
4.02108 1.57008 ms
4.02108 1.57008 ms
4.02108 1.57008 ms
4.02111 1.62382 ms
4.02111 1.62382 ms
4.02111 1.62382 ms
4.02111 1.62382 ms
4.02142 1.67084 ms
4.02142 1.67084 ms
4.02142 1.67084 ms
4.02142 1.67084 ms
4.02161 1.71199 ms
4.02161 1.71199 ms
4.02161 1.71199 ms
4.02161 1.71199 ms
4.02255 1.74799 ms
4.02255 1.74799 ms
4.02255 1.74799 ms
4.02255 1.74799 ms
4.02272 1.65449 ms
4.02272 1.65449 ms
4.02272 1.65449 ms
4.02272 1.65449 ms
4.02274 1.57268 ms
4.02274 1.57268 ms
4.02274 1.57268 ms
4.02274 1.57268 ms
4.02305 1.62609 ms
4.02305 1.62609 ms
4.02305 1.62609 ms
4.02305 1.62609 ms
4.02325 1.67283 ms
4.02325 1.67283 ms
4.02325 1.67283 ms
4.02325 1.67283 ms
4.02418 1.71373 ms
4.02418 1.71373 ms
4.02418 1.71373 ms
4.02418 1.71373 ms
4.02437 1.74951 ms
4.02437 1.74951 ms
4.02437 1.74951 ms
4.02437 1.74951 ms
4.0244 1.78082 ms
4.0244 1.78082 ms
4.0244 1.78082 ms
4.0244 1.78082 ms
4.02469 1.68322 ms
4.02469 1.68322 ms
4.02469 1.68322 ms
4.02469 1.68322 ms
4.02488 1.59781 ms
4.02488 1.59781 ms
4.02488 1.59781 ms
4.02488 1.59781 ms
4.02584 1.52309 ms
4.02584 1.52309 ms
4.02584 1.52309 ms
4.02584 1.52309 ms
4.02601 1.5827 ms
4.02601 1.5827 ms
4.02601 1.5827 ms
4.02601 1.5827 ms
4.02603 1.63486 ms
4.02603 1.63486 ms
4.02603 1.63486 ms
4.02603 1.63486 ms
4.02632 1.68051 ms
4.02632 1.68051 ms
4.02632 1.68051 ms
4.02632 1.68051 ms
4.02651 1.72044 ms
4.02651 1.72044 ms
4.02651 1.72044 ms
4.02651 1.72044 ms
4.02748 1.75539 ms
4.02748 1.75539 ms
4.02748 1.75539 ms
4.02748 1.75539 ms
4.02764 1.66096 ms
4.02764 1.66096 ms
4.02764 1.66096 ms
4.02764 1.66096 ms
4.02767 1.57834 ms
4.02767 1.57834 ms
4.02767 1.57834 ms
4.02767 1.57834 ms
4.02796 1.50605 ms
4.02796 1.50605 ms
4.02796 1.50605 ms
4.02796 1.50605 ms
4.02815 1.56779 ms
4.02815 1.56779 ms
4.02815 1.56779 ms
4.02815 1.56779 ms
4.02911 1.62182 ms
4.02911 1.62182 ms
4.02911 1.62182 ms
4.02911 1.62182 ms
4.02928 1.66909 ms
4.02928 1.66909 ms
4.02928 1.66909 ms
4.02928 1.66909 ms
4.0293 1.71045 ms
4.0293 1.71045 ms
4.0293 1.71045 ms
4.0293 1.71045 ms
4.02959 1.74665 ms
4.02959 1.74665 ms
4.02959 1.74665 ms
4.02959 1.74665 ms
4.02978 1.65332 ms
4.02978 1.65332 ms
4.02978 1.65332 ms
4.02978 1.65332 ms
4.03074 1.57165 ms
4.03074 1.57165 ms
4.03074 1.57165 ms
4.03074 1.57165 ms
4.03091 1.50019 ms
4.03091 1.50019 ms
4.03091 1.50019 ms
4.03091 1.50019 ms
4.03094 1.43767 ms
4.03094 1.43767 ms
4.03094 1.43767 ms
4.03094 1.43767 ms
4.03122 1.50796 ms
4.03122 1.50796 ms
4.03122 1.50796 ms
4.03122 1.50796 ms
4.03144 1.56946 ms
4.03144 1.56946 ms
4.03144 1.56946 ms
4.03144 1.56946 ms
4.03238 1.62328 ms
4.03238 1.62328 ms
4.03238 1.62328 ms
4.03238 1.62328 ms
4.03255 1.67037 ms
4.03255 1.67037 ms
4.03255 1.67037 ms
4.03255 1.67037 ms
4.03257 1.71157 ms
4.03257 1.71157 ms
4.03257 1.71157 ms
4.03257 1.71157 ms
4.03288 1.62263 ms
4.03288 1.62263 ms
4.03288 1.62263 ms
4.03288 1.62263 ms
4.03307 1.6698 ms
4.03307 1.6698 ms
4.03307 1.6698 ms
4.03307 1.6698 ms
4.03401 1.71107 ms
4.03401 1.71107 ms
4.03401 1.71107 ms
4.03401 1.71107 ms
4.03418 1.74719 ms
4.03418 1.74719 ms
4.03418 1.74719 ms
4.03418 1.74719 ms
4.0342 1.77879 ms
4.0342 1.77879 ms
4.0342 1.77879 ms
4.0342 1.77879 ms
4.03452 1.80644 ms
4.03452 1.80644 ms
4.03452 1.80644 ms
4.03452 1.80644 ms
4.03473 1.70564 ms
4.03473 1.70564 ms
4.03473 1.70564 ms
4.03473 1.70564 ms
4.03565 1.61743 ms
4.03565 1.61743 ms
4.03565 1.61743 ms
4.03565 1.61743 ms
4.03584 1.54025 ms
4.03584 1.54025 ms
4.03584 1.54025 ms
4.03584 1.54025 ms
4.03586 1.47272 ms
4.03586 1.47272 ms
4.03586 1.47272 ms
4.03586 1.47272 ms
4.03617 1.53863 ms
4.03617 1.53863 ms
4.03617 1.53863 ms
4.03617 1.53863 ms
4.03637 1.5963 ms
4.03637 1.5963 ms
4.03637 1.5963 ms
4.03637 1.5963 ms
4.0373 1.64676 ms
4.0373 1.64676 ms
4.0373 1.64676 ms
4.0373 1.64676 ms
4.03747 1.69092 ms
4.03747 1.69092 ms
4.03747 1.69092 ms
4.03747 1.69092 ms
4.0375 1.72955 ms
4.0375 1.72955 ms
4.0375 1.72955 ms
4.0375 1.72955 ms
4.03781 1.63836 ms
4.03781 1.63836 ms
4.03781 1.63836 ms
4.03781 1.63836 ms
4.038 1.68356 ms
4.038 1.68356 ms
4.038 1.68356 ms
4.038 1.68356 ms
4.03894 1.59812 ms
4.03894 1.59812 ms
4.03894 1.59812 ms
4.03894 1.59812 ms
4.03913 1.64835 ms
4.03913 1.64835 ms
4.03913 1.64835 ms
4.03913 1.64835 ms
4.03915 1.69231 ms
4.03915 1.69231 ms
4.03915 1.69231 ms
4.03915 1.69231 ms
4.03944 1.73077 ms
4.03944 1.73077 ms
4.03944 1.73077 ms
4.03944 1.73077 ms
4.03964 1.63942 ms
4.03964 1.63942 ms
4.03964 1.63942 ms
4.03964 1.63942 ms
4.0406 1.68449 ms
4.0406 1.68449 ms
4.0406 1.68449 ms
4.0406 1.68449 ms
4.04076 1.59893 ms
4.04076 1.59893 ms
4.04076 1.59893 ms
4.04076 1.59893 ms
4.04079 1.52407 ms
4.04079 1.52407 ms
4.04079 1.52407 ms
4.04079 1.52407 ms
4.04108 1.58356 ms
4.04108 1.58356 ms
4.04108 1.58356 ms
4.04108 1.58356 ms
4.04127 1.63561 ms
4.04127 1.63561 ms
4.04127 1.63561 ms
4.04127 1.63561 ms
4.04223 1.68116 ms
4.04223 1.68116 ms
4.04223 1.68116 ms
4.04223 1.68116 ms
4.0424 1.72101 ms
4.0424 1.72101 ms
4.0424 1.72101 ms
4.0424 1.72101 ms
4.04242 1.75589 ms
4.04242 1.75589 ms
4.04242 1.75589 ms
4.04242 1.75589 ms
4.04271 1.6614 ms
4.04271 1.6614 ms
4.04271 1.6614 ms
4.04271 1.6614 ms
4.0429 1.57872 ms
4.0429 1.57872 ms
4.0429 1.57872 ms
4.0429 1.57872 ms
4.04386 1.50638 ms
4.04386 1.50638 ms
4.04386 1.50638 ms
4.04386 1.50638 ms
4.04403 1.56809 ms
4.04403 1.56809 ms
4.04403 1.56809 ms
4.04403 1.56809 ms
4.04406 1.62207 ms
4.04406 1.62207 ms
4.04406 1.62207 ms
4.04406 1.62207 ms
4.04435 1.66931 ms
4.04435 1.66931 ms
4.04435 1.66931 ms
4.04435 1.66931 ms
4.04454 1.71065 ms
4.04454 1.71065 ms
4.04454 1.71065 ms
4.04454 1.71065 ms
4.0455 1.74682 ms
4.0455 1.74682 ms
4.0455 1.74682 ms
4.0455 1.74682 ms
